id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,overview,popularity,genres,production_countries,spoken_languages,cast,director
117096,Ab Ke Baras,4.5,4,Released,5/10/2002,0,169,0,tt0321067,hi,A disturbing puppet short exploring the concept of creativity.,3.717,Adventure  Fantasy  Drama  Thriller  Romance,India,English,Joseph Pelling  Baker Terry  Becky Sloan,Raj Kanwar
579409,Abhimaan,5.5,2,Released,10/6/2016,0,132,0,tt8682052,bn,An eternal landscape from the Yesilcam.,1.636,Action  Drama  Romance,India,English,English,Raj Chakraborty
68673,186 Kilometers,3.357,7,Released,2/10/2007,0,106,0,tt0846020,et,English,1.638,Comedy,Estonia,Eesti suomi,Alexander Scott  Alex Kelly,Rain Tolk  Andres Maimik
1099376,A Lullaby for Yellow Roses,0,0,Released,1/24/2023,0,18,0,tt26472702,en,Twelve short stories about racism in every day life.,1.137,Drama  Romance,India  Kuwait  Pakistan,English,Franois Berland  Jean-Pierre Darroussin  Faudel  Roschdy Zem  Elisabeth Depardieu,Rahul Roye
682594,4 Letters,0,0,Released,2/22/2020,0,132,0,tt9815360,te,English,0.658,Comedy  Drama  Romance,India,English,Melis Tzng  Derya Alabora  Altan Erkekli  Durul Bazan  Batuhan Aydar,Raguraj R
594355,A Lot of Sorrow,0,0,Released,5/5/2013,0,369,0,tt3138386,en,Two teen girls find a body in the woods.,1.109,Music,Iceland,English,Ricky MacCarl  Charlie Lawton  Shannah Williamson  Allison McLean,Ragnar Kjartansson
127819,Abel Ferrara Not Guilty,8,2,Released,9/12/2003,0,81,0,tt0396422,en,English,0.734,Documentary,France,English,Pimradapa Wright  Thana Vichayasuranan  Charlie Trairat  Phulada Luechatham,Rafi Pitts
871698,A Glimpse of Happiness,0,0,Released,9/16/2021,0,52,0,tt15459334,fr,English,1.736,Comedy,France,Franais,H.T. Altman  Nicole Blessing  Douglas Sidney  Don Prentiss,Raffal Enault
1065796,A Night at the Kindergarten,5.8,38,Released,12/28/2022,0,97,0,tt19724270,pl,Short film.,10.684,Comedy,Poland,Polski,Anas Tellenne,Rafal Skalski
919954,A Arte de Andar Pelas Ruas de Braslia,0,0,Released,1/1/2011,0,18,0,tt2300767,pt,English,0.6,Drama  Romance,Brazil,Portugus,Dora Sena,Rafaela Camelo
678506,90 Days to Election Day,0,0,Released,10/27/2021,0,87,0,tt11416998,es,English,0.84,Comedy  Drama,Mexico,Espaol,Helke Sander,Rafael Martnez Garca
665257,A Woman at Night,8,1,Released,9/6/2021,0,86,0,tt3909958,en,A woman meets another identical to her...,1.289,Drama  Mystery,China  Poland  United Kingdom,English,Chua Thien See  Carmen Soo  Candy Lee,Rafael Kapelinski
563091,45 Days Away from You,6.3,13,Released,11/17/2018,0,96,0,tt7288176,pt,A love story on WhatsApp times...,1.151,Romance  Drama  Comedy,Brazil,Espaol English Portugus,Miki Esparb  Mariam Hernndez,Rafael Gomes
295564,Abduction and death,4.2,4,Released,5/12/2011,0,95,0,tt1643244,es,Douglas Sirk talks about his 1937 film 'Zu neuen Ufern',3.219,Drama,Argentina,Espaol,Douglas Sirk,Rafael Filippelli
323395,A Film for Friends,5.667,9,Released,6/11/2011,0,58,0,tt2062527,ro,English,1.317,Drama,Romania,English,English,Radu Jude
365751,A Love Story Lindenfeld,6,1,Released,6/20/2014,0,95,0,tt4117924,ro,English,0.84,Drama,Romania,English,Yuval Orr,Radu Gabrea
539811,60 Vayadhu Maaniram,0,0,Released,8/31/2018,0,134,0,tt8963248,ta,English,2.898,Family  Drama,India,English,James Donahue  Joshua Greene  John Ralston  Jeremy Ralston  Robert Feldman,Radha Mohan
40617,Abhiyum Naanum,7.9,12,Released,12/19/2008,0,147,0,tt1526875,ta,Short film about Hikiko-san.,4.366,Drama  Comedy  Family,India,English,Rein Mizusawa  Fujiko Yonetani  Rena Kuroki,Radha Mohan
477355,A Story of the Spring Draft,0,0,Released,9/22/2003,0,104,0,tt4545422,ru,English,1.091,Comedy,Russia,English,Michael Daviot  Ryan Livingstone  Megan Tremethick  Regan Walker,Radda Novikova  Yury Muzyka
624963,A Babysitters Guide to Monster Hunting,6.16,282,Released,10/14/2020,0,94,0,tt4844150,en,English,23.07,Family  Fantasy  Adventure  Comedy,United States of America,English,Steve Mitchell,Rachel Talalay
382002,A Tale of Two Wives,4,1,Released,2/10/2003,0,83,0,tt0339480,en,English,0.842,Comedy,Canada,English,Russell Boulter,Rachel Talalay
343921,A Deadly Adoption,4.909,78,Released,6/20/2015,0,90,0,tt4573800,en,English,7.196,Drama  Thriller,United States of America,English,Leyla de Muynck  Jonas Smulders  Elsie de Brauw  Pierre Bokma,Rachel Lee Goldenberg
525696,A Guide to Second Date Sex,4.9,34,Released,11/7/2019,0,81,0,tt7439748,en,A documentary in opposition to the government of Silvio Berlusconi.,6.468,Romance  Comedy,United Kingdom,English,Silvio Berlusconi  Sabina Guzzanti,Rachel Hirons
796516,Abbar Kanchanjangha,0,0,Released,3/1/2022,0,144,0,tt16711580,bn,English,2.695,Drama  Family,India,English,Carey Burtt,Raajhorshee De
182228,100 Degrees Below Zero,4.404,115,Released,3/29/2013,0,88,500000,tt2538128,en,English,12.02,Action  Science Fiction,United States of America,English,Zoe Willard-Hills  Donivin Wain  Jessi Mitchell  Jason Hills  Patience Hartford,R.D. Braunstein
456650,A Fathers Secret,3.8,4,Released,6/19/2016,0,94,0,tt5056698,en,English,1.933,Drama  Thriller  TV Movie,United States of America,English,Petr Ss,R.D. Braunstein
369875,A Christmas Eve Miracle,4.4,11,Released,11/24/2015,0,80,0,tt4690134,en,English,1.434,Comedy  Family,United States of America,English,Cannon Bosarge  Joshua Powell  Caleb Jordan,R. Michael Givens
300695,A Magic Christmas,5,12,Released,10/8/2014,0,80,0,tt3970280,en,Drama directed by Dr. Toni Bruk,4.336,Family  Fantasy,United States of America,English,English,R. Michael Givens
457221,A Gentle Night,6.1,10,Released,3/15/2018,0,15,0,tt7003952,zh,English,1.623,Drama,China,English,English,Qiu Yang
513305,A New Old Play,7.786,15,Released,5/20/2022,0,179,0,tt14864160,zh,English,2.636,Drama  History,China  France  Hong Kong,English,Theresa George  Josefina Gill,Qiu Jiongjiong
493003,A Boy A Girl A Dream,6.467,15,Released,1/22/2018,0,89,0,tt6905402,en,Microbudget remake of the 1979 film The Driller Killer.,2.654,Romance,United States of America,English,Liam Scully,Qasim Basir
57627,A Little Thing Called Love,7.8,108,Released,8/12/2010,0,118,0,tt1859438,th,Representation of spontaneity in the context of routine.,14.029,Comedy  Romance,Thailand,English,Gina Lam  Thibaut Landier,Puttipong Promsaka Na Sakolnakorn  Wasin Pokpong
87763,30 Single On Sale,6.6,8,Released,10/13/2011,0,111,0,tt2147346,th,A poetic journey of a blind girl.,1.51,Romance  Comedy,Thailand,English,Md. Meraj Monazir  Idhika Paul,Puttipong Promsaka Na Sakolnakorn
888683,4 Kings,6.7,9,Released,12/9/2021,0,139,0,tt16578440,th,English,4.051,Action  Drama  Thriller  Crime,Thailand,English,Mike Bauer  Scott Falci,Puttipong Nakthong
968232,4 Kings II,8,2,Released,11/30/2023,700000,138,0,tt30195433,th,English,2.651,Drama  Action  Crime,Thailand,English,Dr. James Sublett  Dr. Mary Morris  Alex Schuman  Wendy Beshaw,Puttipong Nakthong
554731,A Man Called Ahok,7.625,8,Released,11/11/2018,0,102,0,tt9231140,id,Alex Borstein presents a comedy concert.,1.793,Drama,Indonesia,Bahasa indonesia,Ted Hardwick  Alex Borstein,Putrama Tuta
56979,A Dinner for Them to Meet,5.95,50,Released,2/1/2007,0,95,0,tt0791106,it,English,4.646,Drama  Comedy,Italy,Italiano,Anajos Aldrete  Horacio Salinas,Pupi Avati
56922,A Second Childhood,6.7,19,Released,10/8/2010,0,98,0,tt1655628,it,A science fiction short directed by Bennie Diez.,2.144,Drama,Italy,Italiano,Benjamin Biehn  Erfan Al-Madani  Claudius Urban,Pupi Avati
466492,A Melody Of Love,7,1,Released,6/10/2016,0,126,195376,tt5790404,en,A documentary on the subject of ADHD.,0.827,Music  Romance,Sri Lanka,English,Jochanan Westra,Priyantha Colombage
54081,Aakrosh,7,23,Released,10/1/2010,0,145,0,tt1708453,hi,Tribute to Luis Buuel's passion for drinking cocktails.,3.697,Action  Drama  Crime,India,English,Donatella Fumarola,Priyadarshan
538260,Abducted,5.16,25,Released,2/21/2018,0,110,0,tt3580692,en,Dsir Pastel is the second short movie of Mathieu Rivolier,4.606,Action  Crime  Drama,United States of America,English,Clara Guziewicz  Franois-Eric Gendron  Yoann Sover  Margaux Laplace  Micky Sbastian,Prince Bagdasarian
71481,404 Error Not Found,5.912,17,Released,5/20/2011,0,121,0,tt1883121,hi,A couple navigates their cross-cultural relationship.,2.268,Drama  Mystery  Thriller,India,English,Grace Liang  Caleb Johnson  Vivienne Lue,Prawaal Raman
625970,A Hand,0,0,Released,10/12/2018,0,6,0,tt8499240,en,It's summer and Duda wants to go to the beach.,1.031,Drama,United States of America,English,Guilherme Mariano  Nina Ribas  Branca Lore Piekarz,Prashanth Kamalakanthan
276049,Aap Kaa Surroor,3.9,7,Released,6/29/2007,0,127,0,tt0995840,hi,English,2.319,Romance  Thriller,India  Germany,English,Anthon Meyer  Michael Gmur  Alexander Quitman Volpi  Jakeem Hawkins,Prashant Chadha
78440,Aazaan,2.5,6,Released,10/14/2011,0,120,0,tt2033947,en,A mysterious stranger befriends a middle class family.,1.215,Thriller  Action,India,English,Riaz  Meher Afroz Shaon,Prashant Chadha
72152,Aarakshan,6,36,Released,8/12/2011,7900000,164,6100000,tt1848771,hi,English,6.034,Drama  Thriller,India,English,Valeriya Kishmereshkina  Leonid Buldakov  Vladislav Zaytsev  Anastasiya Imamova,Prakash Jha
1182368,1080  The Legacy of Mahaveer,0,0,Released,10/27/2023,0,121,600000,tt29028448,hi,English,0.762,History  Drama,India,English,English,Pradeep P Jadhav
720112,47 Days,0,0,Released,6/30/2020,0,130,0,tt8004570,en,English,2.436,Action  Drama  Mystery  Thriller,India,English,Charles-Aubey Houde  Magali Roche  Chrystelle Quintin,Pradeep Maddali
728907,7 Sins,5.5,2,Released,7/28/2020,0,93,0,tt12802016,en,An unhinged artist summons a nightmarish creature whenever he paints.,1.039,Horror,United Kingdom,English,Derek Petropolis  Kelly Ohanian  Stepy Kamei,Poison Rouge  Domiziano Cristopharo  Sam Mason Bell  Michael J. 
566615,A Frozen Christmas 3,6.9,4,Released,11/6/2018,0,70,0,tt8535852,en,English,0.84,Animation  Music  Family,United States of America,English,Lee Ji-ha  Ham Hyeon-Sang  Jo Ah-Reum  Choi Eun-hye  Lim Ha-nee,Pippa Seymour
531408,A Hole in the Head,7,1,Released,6/20/2018,0,95,0,tt7036332,pl,English,1.725,Drama,Poland,Polski,Anthony Leroy  Willie Dupuis  Tys Burger  Matt Conway,Piotr Subbotko
955244,60 Kilos of Nothing,9,2,Released,7/29/2017,0,27,0,tt7053762,pl,Documentary about Swiss grocery store pioneer Gottlieb Duttweiler,0.6,Drama,Poland,Polski,Gottlieb Duttweiler,Piotr Domalewski
919685,Aarohan,0,0,Released,12/31/2010,0,126,0,tt1692831,bn,English,1.128,Drama,India,English,Dimitri  Franz Hohler  Christian Gfeller,Pinaki Chaudhuri
323664,A Holy Venetian Family,5,22,Released,2/5/2015,0,90,0,tt3367114,it,Irish comedian Dylan Moran live at Vicar Street  Dublin.,3.025,Comedy,Italy,Italiano,Dylan Moran,Pietro Parolin
949270,40 Years Young,5.8,37,Released,3/10/2022,0,81,0,tt16969906,es,The city and its parking lots.,7.243,Comedy,Mexico,Espaol,Slvio Restiffe,Pietro Loprieno
356304,A Flickering Truth,5,3,Released,4/29/2016,0,91,0,tt4935954,en,English,1.078,Documentary,New Zealand,English,Ernestina Patrignani  Vanni Bramati  Giulia Galassi  Arianna Verde,Pietra Brettkelly
826405,8eraf,8,1,Released,12/8/2021,0,88,0,tt12182226,nl,English,1.013,Comedy  Drama,Belgium,Nederlands,Lou Howard-Levy  Doriane Louisy Louis,Pietje Horsten
590761,ABBA Super Troupe,0,0,Released,2/19/2019,0,55,0,tt14618008,en,English,0.737,Documentary  Music,United Kingdom,English,Jack Riley,Piers Garland
435053,A Done Deal,0,0,Released,3/19/2016,0,9,0,tt5493566,fr,Three characters are strangely connected through a painting.,0.6,Comedy,Canada,Franais,Luca Nieto Salazar  Rodrigo Caballero,Pierre-Marc Drouin  Simon Lamarre-Ledoux
734423,A Night at the Louvre Leonardo da Vinci,6.667,3,Released,9/16/2020,0,90,0,tt13120574,fr,The Foodimals join Earl's scouting program but are very competitive.,2.169,Documentary,France,Franais,Terry Crews  Cody Cameron  Kris Pearn,Pierre-Hubert Martin
724404,1940 Taking over French Cinema,9,3,Released,5/19/2019,0,55,0,tt10399558,fr,English,1.176,Documentary  History  TV Movie,France,Franais Deutsch,Volodymyr Minenko  Dmytro Tuboltsev  Irma Vitovska,Pierre-Henri Gibert
544522,16 Sunrises,6.8,34,Released,10/3/2018,0,110,0,tt8806874,fr,A meditation on the relationship between humans  nature  and technology.,3.168,Documentary,France,Franais,Hannah Saidiner,Pierre-Emmanuel Le Goff
300969, corde tendue,4.333,6,Released,12/14/2013,0,90,0,tt3371276,fr,English,2.099,Drama  Comedy,France,Franais,Wyatt Bagnall  Joel Henry  Will Treat,Pierre-Antoine Hiroz
460397,A Smell of Blood,5.9,9,Released,5/30/2015,0,97,0,tt4689194,fr,Documentary about the history of Easter Island.,3.189,Drama,France,Franais,Peter van Hoof,Pierre Lacan
201149,8 on a Beach Chair,6.1,4,Released,1/1/2006,0,90,0,tt0496585,en,English,1.693,Comedy  Romance,France  Belgium  Switzerland,Franais,Anne Gottlieb  Connor Gerton  Zachary Prescott  Barlow Adamson,Pierre Joassin
1036242, nos fantmes,0,0,Released,10/4/2022,0,21,0,tt15057860,fr,English,1.246,Drama,France,Franais,Saleemul Huq  Mohammed Rezwan  Glenn Baker,Pierre Giafferi
51953,15 Fvrier 1839,7.2,15,Released,1/26/2001,0,114,0,tt0237994,fr,A cannibal stalks a dead-of-night police station,1.834,Drama  History,Canada,Franais,Kim Kutner  Nick Gillie  Lawrence Turner  Emanuel Borria  Douglas Bennett,Pierre Falardeau
626655,A Beautiful Summer,5.2,2,Released,11/13/2019,0,81,0,tt11275350,fr,English,0.769,Drama,France,Franais,Clment Bertrand  Margaux Lonnberg  Delphine Girard  Clment Louis  Martin Nissen,Pierre Creton
1110135,A Prince,2.5,6,Released,10/18/2023,0,82,0,tt27706804,fr,English,2.345,Drama,France,Franais,Anton Solovey  Vita Tavrika,Pierre Creton
193473,A Family of Three,6.5,4,Released,1/10/2012,0,106,0,tt1609483,de,English,1.132,Drama  Family,Germany,Deutsch,Josh Truax  Hassan Cristos Messiah  Dave Beresford  Emily Mack,Pia Strietmann
378443,Abandoned Goods,0,0,Released,8/14/2014,0,36,0,tt3826888,en,English,0.61,Documentary,United Kingdom,English,Keisuke Nakayama  Keiji Yamashita  Janryu Fujiwara,Pia Borg  Edward Lawrenson
652595,A Halt,6,1,Released,9/22/2016,0,6,0,tt7963770,fi,English,0.84,Drama,Finland,suomi,Christian Zehnder  Noldi Alder  Erika Stucky,Pia Andell
104024,A Kiss and a Promise,4.643,14,Released,5/25/2012,0,92,0,tt1610294,de,A film about an orphan kid in Japan in 1943,2.379,Drama,Canada,English,English,Phillip Guzman
937139,A Broken Man,5.8,7,Released,3/2/2022,0,95,0,tt18080264,fr,English,1.539,Drama  TV Movie,France  United States of America,Franais Portugus Espaol English,Irina Pegova  Dmitry Lysenkov,Philippe Triboit
879789,1958 Those Who Said No,8,1,Released,10/6/2018,0,55,0,tt9581880,fr,A desperate man reunites with his sister's spirit.,0.714,Documentary  TV Movie  History,France,Franais,Amanda Dorneles  Nando Lemes,Philippe Saada
838720,A Week in Paradise,4.9,9,Released,2/11/2022,0,95,0,tt14799960,en,Stand-up comedian Ed Gamble's first special  Blood Sugar.,5.809,Romance  Comedy,United Kingdom,English,Ed Gamble,Philippe Martinez
382503,A Kid,7,94,Released,8/31/2016,0,98,0,tt4741708,fr,A documentary on the life of Swedish musician Eddie Meduza.,7.222,Drama,Canada  France,Franais,Eddie Meduza,Philippe Lioret
155887,A Prince almost Charming,5.2,67,Released,1/7/2013,214000,88,0,tt2311182,fr,Standup special recorded in Brooklyn.,5.708,Romance  Comedy,France,English,Eddie Pepitone,Philippe Lellouche
1000073,A Chance To Win,6.574,27,Released,5/3/2023,0,97,6000000,tt27128451,fr,English,2.95,Comedy,France,Franais,English,Philippe Guillard
37000,A Lake,6.4,29,Released,9/1/2008,0,85,0,tt1270702,fr,English,1.88,Drama,France,Franais,Agatha Ventimiglia  James La Motta  Lorenzo Peccini,Philippe Grandrieux
99642,A New Life,7.017,30,Released,11/27/2002,0,102,0,tt0310313,fr,Underground French necrophilia nastiness,3.446,Drama  Horror,France,Franais English,Laurent Tissier,Philippe Grandrieux
80440,A Burning Hot Summer,5.012,41,Released,9/28/2011,0,95,0,tt1740053,fr,A portrait of the most unassuming of royal couples.,9.11,Drama,France  Italy  Switzerland,Italiano Franais English,Glynis Barber,Philippe Garrel
360287,A Childhood,6.9,29,Released,9/23/2015,0,100,0,tt3828378,fr,Based on the Book by Mo Willems.,2.877,Drama,France,Franais,Mo Willems  Cheryl Willems,Philippe Claudel
745465,A Birthday,5,1,Released,9/19/2020,0,21,0,tt13477122,fr,English,1.4,Drama,Canada,Franais,Punarnavi Bhupalam  Siri Sri  Y. Kasi Viswanath  Aishwarya Addala,Philippe Arsenault
